quality	clickbait	title	url	data
5	5	prezydent na litwie	https://www.wprost.pl/kraj/10105024/andrzej-duda-na-uroczystosciach-stulecia-niepodleglosci-litwy-jak-swietowali-nasi-sasiedzi.html	{'tags': ['Andrzej Duda', 'Prezydent', 'Agatą Kornhauser-Dudą', 'Litewskiego', 'Dalię Grybauskaitė', 'obchodach', 'Wilnie', 'ceremonia', 'flag', 'Polski', 'Łotwy', 'Estonii', 'Niemiec', 'Islandii', 'Ukrainy', 'Gruzji', 'przedstawiciele'], 'title': 'Andrzej Duda na uroczystościach stulecia niepodległości Litwy. Jak świętowali nasi sąsiedzi?', 'timestamp': '2018-02-17', 'source': 'Prezydent.pl'}
			http://niezalezna.pl/217283-trwa-spotkanie-andrzeja-dudy-z-prezydent-litwy	{'tags': ['Wilnie', 'Litwy', 'Andrzeja Dudy', 'Dalią Grybauskaite', 'Polski', 'Cmentarzu', 'Rossie', 'ZHP', 'Wileńskiej Młodzieży Patriotycznej', 'obchodach', 'państwa litewskiego', 'PAP, niezalezna.pl'], 'title': 'Trwa spotkanie Andrzeja Dudy z prezydent Litwy', 'timestamp': '17.02.2018', 'author': 'redakcja'}
			https://www.tvn24.pl/wiadomosci-ze-swiata,2/litwa-wizyta-andrzeja-dudy,815876.html	{'tags': ['Prezydent', 'Litwie', 'Lech Kaczyński', 'Wilnie', 'NATO', 'Warszawie', 'Grybauskaite', 'Dalią Grybauskaite', 'obchodach', 'odrodzenia', 'państwa litewskiego'], 'title': 'Prezydent na Litwie: ta wizyta przyczynia się do powrotu do atmosfery dobrego dialogu', 'author': 'MR, mnd\\mtom', 'source': 'PAP', 'timestamp': '17 lutego 2018'}
			https://www.tvn24.pl/wiadomosci-ze-swiata,2/prezydent-z-wizyta-na-litwie,815354.html	{'tags': ['Związku Harcerstwa Polskiego', 'Litwie', 'Wileńskiej Młodzieży Patriotycznej', 'Polakami', 'Agatą Kornhauser-Dudą', 'państwowości litewskiej', 'odrodzenie', 'litewskimi', 'władzami', 'obchodach'], 'title': 'Andrzej Duda do Polaków na Litwie: będę rozmawiał o problemach', 'timestamp': '15 lutego 2018', 'author': 'JZ,mm/AG', 'source': 'PAP'}
			https://wpolityce.pl/polityka/381801-prezydent-duda-i-pierwsza-dama-na-obchodach-100-rocznicy-odbudowy-panstwa-litewskiego-zdjecia	{'tags': ['Andrzej Duda', 'małżonką', 'Agatą Kornhauser-Dudą', 'obchodach', 'Wilnie', 'odbudowy', 'rocznicy', 'Państwa Litewskiego.', 'prezydencka', 'Dalię Grybauskaite', 'polska', 'Narodowym Teatrze Opery i Baletu'], 'title': 'Prezydent Duda i Pierwsza Dama na obchodach 100. rocznicy odbudowy Państwa Litewskiego. ZDJĘCIA', 'source': 'wkt/PAP', 'author': 'wSumie.pl', 'timestamp':'16 lutego'}
			https://www.polskieradio.pl/130/5925/Artykul/2031602,Prezydent-Andrzeja-Duda-na-Litwie-Powrot-do-tradycji	{'tags': ['Litwie', 'Polakami', 'Rossie', 'Dalią Grybauskaite', 'Prezydent', 'Andrzej Duda', 'europejskiej', 'odbudowy', 'litewskiej państwowości', 'Litewska Rada Państwowa'], 'source': '24/PAP/IAR/zz', 'author': 'Kamila Zalewskiego', 'title': 'Prezydent Andrzeja Duda na Litwie. "Powrót do tradycji"', 'timestamp': '17.02.2018'}
5	5	Spadek Bitcoina	http://tvn24bis.pl/wiadomosci-walutowe,77/wartosc-bitcoina-spadla-w-piatek-ponizej-8-tys-dolarow,811580.html	{'tags': ['bitcoina', 'dolarów', 'wirtualna', 'waluta', 'kryptowalut', 'Spadek', 'Cinkciarz.pl', 'Bartosz Grejner,', 'analityk', 'Facebooka'], 'title': 'Bitcoin szybko traci na wartości. Kurs spadł poniżej ośmiu tysięcy dolarów', 'timestamp': '02 LUTEGO 2018', 'author': 'mb/ms', 'source': 'PAP, Bloomberg'}
			https://www.spidersweb.pl/2018/02/cena-bitcoin-kurs-banka-2018.html	{'tags': ['kryptowaluty', 'BTC', 'bitcoina', 'spadła', 'Azjatycki', 'rynek', 'blokad', 'handlu', 'Kopalne', 'Bańka', 'pękła'], 'title': 'Dlaczego kurs bitcoina spada? Trzy najważniejsze powody', 'author': 'Mateusz Nowak', 'timestamp': '06.02.2018'}
			https://fintek.pl/lawinowy-spadek-bitcoina-gdzie-granica/	{'tags': ['Bartosz Grejner,', 'Cinkciarz. pl.', 'Litecoin', 'Bitcoin', 'Ethereum', 'analityk rynkowy', 'spadek', 'bitcoina', 'kryptowalut', 'Rynek'], 'title': 'Lawinowy spadek Bitcoina. Gdzie jest granica?', 'timestamp': '5 lutego 2018', 'source': '[Bartosz Grejner, analityk rynkowy Cinkciarz. pl]'}
			https://businessinsider.com.pl/finanse/kryptowaluty/bitcoin-kurs-ponizej-6-tys-dolarow-korekta-styczen-luty-2018/whbkly0	{'tags': ['Bitcoin', 'dolarów', 'korekta', 'Krakenie', 'Bitfinex', 'kryptowalut', 'giełdach', 'Pension Partners Charlie Bilello', 'BTC', 'kapitalizacja', 'Nowym Jorku'], 'title': 'Bitcoin już poniżej 6 tysięcy dolarów. "To najdłuższa i największa korekta od 2015 roku"', 'author': 'Michał Wąsowski', 'timestamp': '6 lut'}
			http://biznes.interia.pl/waluty/news/amerykanski-ekonomista-twierdzi-ze-bitcoin-spadnie-do-zera,2557480,1023	{'tags': ['Nouriel Roubini', 'Ekonomiści', 'Polski', 'kryptowaluty', 'spadków', 'rynku nieruchomości', 'recesję', 'bańka', 'Stern School of Business'], 'title': 'Amerykański ekonomista twierdzi, że bitcoin spadnie do zera', 'timestamp': '17 lutego'}
5	5	Pożar na Podkarpaciu	http://www.rmf24.pl/fakty/polska/news-tragiczny-pozar-na-podkarpaciu-nie-zyje-dwuletni-chlopiec,nId,2546500	{'tags': ['szpitalu', 'zmarł', 'Śliwnicy', 'Przemyśla', 'Podkarpaciu', 'pożaru', 'policjantów', 'uratować', 'Marcin Betleja'], 'title': 'Tragiczny pożar na Podkarpaciu. Nie żyje dwuletni chłopiec', 'timestamp': '18 lutego', 'source': 'mpw'}
			https://www.radio.rzeszow.pl/wiadomosci/9552/tragiczny-pozar-w-sliwnicy-nie-zyje-2-letni-chlopiec	{'tags': ['zmarł', 'chłopiec', 'Śliwnicy', 'Marta Tabasz Rygiel', 'rzeczniczka', 'podkarpackiej', 'policji', 'strażak', 'pożarze'], 'title': 'Pożar w Śliwnicy. Nie żyje 2-letni chłopiec', 'timestamp': '18 Lut, 2018'}
			https://rzeszow.onet.pl/podkarpacie-w-pozarze-zginal-dwuletni-chlopiec/7wkx089	{'tags': ['zabójstwo', 'pożarze', 'Śliwnicy', 'przemyskim', 'Pożar', 'Prokuratury Okręgowe', 'Przemyślu', 'Marta Pętkowska', 'Polsce', 'Brazylijką', 'rany'], 'title': 'Podkarpacie: w pożarze zginął dwuletni chłopiec', 'timestamp': '18 lut,', 'source': 'PAP'}
1	1	Mąż Kozidrak sprzedaje wille	http://www.fakt.pl/kobieta/plotki/andrzej-pietras-byly-maz-kozidrak-sprzedaje-dom-co-za-posiadlosc/ny1szbw	{'tags': ['Andrzej Pietras', 'Lipniaku', 'Lublinem', 'sprzedaż', 'mąż', 'Beaty Kozidrak', 'nieruchomościami', 'Bajmu'], 'title': 'Były mąż Kozidrak sprzedaje dom. Co za posiadłość!', 'author': 'MG', 'timestamp': '16 lut'}
			http://www.aktualnosci24.com/styl-zycia/byly-maz-kozidrak-wystawil-ich-wille-na-sprzedaz-cena-zwala-z-nog-przy-okazji-pokazal-wnetrza-domu/86428-wiadomosci	{'tags': ['Andrzej Pietras', 'Beata Kozidrak', 'menedżerem', 'Bajmu', 'małżeństwa', 'Posiadłość', 'Sprzedaż', 'Lublina'], 'title': 'Były Mąż Kozidrak Wystawił Ich Willę Na Sprzedaż. Cena Zwala Z Nóg. Przy Okazji Pokazał Wnętrza Domu', 'timestamp': '2018-02-18', 'author': 'MT'}
			https://www.pudelek.pl/artykul/125180/kozidrak_i_pietras_sprzedaja_wille_pod_lublinem_chca_za_nia_7_milionow_foto/	{'tags': ['Kozidrak', 'Beaty Kozidrak', 'Andrzeja Pietrasa', 'liderka', 'Bajm', 'zespołu', 'majątku', 'sprzedaż', 'Lublinem'], 'title': 'Kozidrak i Pietras sprzedają willę pod Lublinem. Chcą za nią... 7 MILIONÓW', 'timestamp': '16.02.2018', 'author': 'Izydor'}
			http://www.gala.pl/artykul/beata-kozidrak-i-andrzej-pietras-sprzedaja-dom-180216060953	{'tags': ['Beata Kozidrak', 'małżonkowie', 'sprzedaż', 'willę', 'Lipniaku', 'Lublinem', 'ANDRZEJ PIETRAS'], 'title': 'BEATA KOZIDRAK I ANDRZEJ PIETRAS sprzedają dom za 7 mln zł. Warty swojej ceny? [ZDJĘCIA]', 'author': 'Gala.pl', 'timestamp': '18.02.2018'}
			http://www.kurierlubelski.pl/styl-zycia/a/beata-kozidrak-i-jej-byly-maz-sprzedaja-wille-pod-lublinem-cena-robi-wrazenie,12941232/	{'tags': ['Beata Kozidrak', 'Andrzej Pietras', 'nieruchomość', 'sprzedaż', 'posiadłość', 'Piosenkarka'], 'author': 'RED', 'timestamp': '16 lutego 2018', 'title':'Beata Kozidrak i jej były mąż sprzedają willę pod Lublinem. Cena robi wrażenie'}
			http://www.fakt.pl/kobieta/plotki/andrzej-pietras-byly-maz-kozidrak-sprzedaje-dom-co-za-posiadlosc/ny1szbw	{'tags': ['Andrzej Pietras', 'Lipniaku', 'Lublinem', 'sprzedaż', 'Beaty Kozidrak', 'nieruchomościami', 'Bajmu', 'podlubelska'], 'title': 'Były mąż Kozidrak sprzedaje dom. Co za posiadłość!', 'author': 'MG', 'timestamp': '16 lutego 2018'}
1	1	Małyszowie w Azji Ekspres	http://www.aktualnosci24.com/styl-zycia/w-azja-express-3-ma-pojawic-sie-bardzo-znane-malzenstwo-sa-uwielbiani-przez-polakow-to-sen-dyrektora-miszczaka/86385-wiadomosci	{'tags': ['Małyszów', 'TVN', 'Azji Expres', 'Izabela', 'żona', 'Polaków', 'Instagranie', 'Małgorzaty Rozenek', 'Izabela Małysz', 'Polsatowi'], 'title': 'W "Azja Express 3" Ma Pojawić Się BARDZO Znane Małżeństwo. Są Uwielbiani Przez Polaków! "To Sen Dyrektora Miszczaka"', 'timestamp': '2018-02-17', 'author': 'PC'}
			http://www.plotek.pl/plotek/7,154063,23036289,w-azja-express-3-ma-pojawic-sie-bardzo-znane-malzenstwo-sa.html	{'tags': ['Małyszów', 'programie', 'Małgorzaty Rozenek,', 'Izabela Małysz', 'Polsatowi', 'programach', 'TV', 'stacji', 'TVN', 'Azji Express', 'Adam'], 'author': 'PC', 'title': 'W "Azja Express 3" ma pojawić się BARDZO znane małżeństwo. Są uwielbiani przez Polaków! "To sen dyrektora Miszczaka"', 'timestamp': '17.02.2018'}
3	3	Jasnowidz Katastrofa	https://wiadomosci.onet.pl/swiat/jasnowidz-zginal-w-katastrofie-an-148-wczesniej-mial-wizje/4rswdnn	{'tags': ['Ilja Stawski', 'uralskim', 'jasnowidzem', 'Mężczyzna', 'katastrofie', 'samolotu', 'An-148', 'śmiercią', 'niepokojącą', 'wizję', 'Moskwą'], 'title': 'Jasnowidz zginął w katastrofie An-148. Wcześniej miał wizję', 'timestamp': '12 lut', 'author': 'JaS'}
			http://www.rmf24.pl/fakty/swiat/news-jasnowidz-zginal-w-katastrofie-an-148-wczesniej-mial-niepoko,nId,2521458	{'tags': ['samolotu', 'An-148,', 'Moskwą', 'Ilja Stawski', 'Stawski', 'niepokojącą', 'wizję'], 'title': 'Jasnowidz zginął w katastrofie An-148. Wcześniej miał niepokojącą wizję', 'author': 'az', 'timestamp':'12 lutego'}
			https://www.wprost.pl/swiat/10103916/jasnowidz-wsrod-ofiar-katastrofy-samolotu-w-rosji-jaka-byla-jego-ostatnia-wizja.html	{'tags': ['Rosji', 'AN-148', 'Uralu', 'Ilja Stawski', 'Saratowskich Linii Lotniczych', 'Domodiedowo', 'rosyjskich', 'katastrofę', 'jasnowidz'], 'title': 'Jasnowidz wśród ofiar katastrofy samolotu w Rosji. Jaka była jego ostatnia wizja?', 'timestamp': '2018-02-12', 'source': 'life.ru, Wprost.pl'}
5	1	Aborcja nie jest ok	http://gazetaolsztynska.pl/495701,Rzecznik-Episkopatu-Aborcja-nie-jest-OK.html#axzz57SENxjAG	{'tags': ['Aborcja', 'Konferencji Episkopatu Polski', 'Paweł Rytel-Andrianik', 'Grafika', 'Aborcyjny Dream Team', 'billboardowa', 'kampania', 'pro-choice'], 'title': 'Rzecznik Episkopatu: Aborcja nie jest OK', 'source': 'rastenburg', 'timestamp':'2018-02-18'}
			http://niedziela.pl/artykul/33922/Rzecznik-Episkopatu-aborcja-naprawde-nie	{'tags': ['Aborcja', 'Konferencji Episkopatu Polski', 'Paweł Rytel-Andrianik', 'Rzecznik', 'Episkopatu', 'Oxfordzie'], 'title': 'Rzecznik Episkopatu: aborcja naprawdę nie jest ok, to życie jest wartością', 'author': 'BP KEP', 'timestamp': '2018-02-17'}
			https://wiadomosci.wp.pl/rzecznik-episkopatu-aborcja-w-kolorowych-barwach-jest-skandaliczna-6221343288096385a	{'tags': ['Episkopatu', 'Rzecznik', 'Aborcja', 'Wysokich Obcasów', 'Paweł Rytel-Andrianik', 'Konferencji Episkopatu Polski', 'religii'], 'author': 'PIOTR BAREJKA', 'timestamp': '17-02-2018', 'title': 'Rzecznik Episkopatu: Aborcja w kolorowych barwach jest skandaliczna'}
			http://fakty.interia.pl/religia/news-rzecznik-kep-aborcja-naprawde-nie-jest-ok,nId,2546342	{'tags': ['Aborcja', 'Paweł Rytel-Andrianik', 'Konferencji Episkopatu Polski', 'etapie', 'proaborcyjnej', 'kampanii', 'Warszawie', 'Krakowie', 'Gdańsku', 'Polski', 'pro-choice'], 'title': 'Rzecznik KEP: Aborcja naprawdę nie jest OK', 'timestamp': '17 lutego', 'source':'pap'}
1	4	Kumulacja lotto	https://finanse.wp.pl/wyniki-lotto-kumulacja-rosnie-6221579105511041a	{'tags': ['losowanie', 'szóstki', 'Gdańsku', 'wytypowanie'], 'author': 'DAMIAN SŁOMSKI', 'timestamp': '18-02-2018', 'title': 'Wyniki Lotto. Kumulacja rośnie'}
			http://www.gazetawroclawska.pl/wyniki-lotto/a/wyniki-lotto-17022018-do-wygrania-w-lotto-12-mln-zl-wyniki-lotto-losowanie-lotto-kumulacja,12942306/	{'tags': ['12 mln', 'WYNIKI', 'KUMULACJA', 'Losowanie', 'TVP Info'], 'author': 'sz', 'timestamp': '17 lutego 2018', 'source': 'TVN24/x-news', 'title': 'Wyniki Lotto 17.02.2018. Do wygrania w Lotto 12 mln zł'}
			http://www.dziennikpolski24.pl/region/a/wyniki-lotto-lotto-plus-17022018-wyniki-losowania-lotto-lotto-plus-minilotto-multimulti,12600152/	{'tags': ['Lotto', 'Lotto Plus', 'losowaniu', 'MiniLotto', 'totolotka', 'Brzesku', 'Krakowskim Centrum Leczenia Uzależnień'], 'title': 'Wyniki Lotto, Lotto Plus 1.03.2018 [Wyniki Losowania Lotto, Lotto Plus, MiniLotto MultiMulti]', 'author': 'Joanna Urbaniec', 'timestamp': '1.03.2018'}
1	4	Krowa na Gigancie	http://www.polskatimes.pl/fakty/kraj/a/krowa-uciekla-z-transportu-do-rzezni-na-wyspy-jeziora-nyskiego-chce-ja-ratowac-wiele-instytucji-ale-zwierze-zniknelo,12940244/	{'tags': ['Związek Literatów Polskich', 'firma', 'rolnicza', 'Starostwo Powiatowe', 'Nysie', 'Bukowa', 'krowy', 'Czesław Biłobran', 'uciekinierkę', 'hodowcy', 'biorezerwacie'], 'title': 'Krowa uciekła z transportu do rzeźni na wyspy Jeziora Nyskiego. Chce ją ratować wiele instytucji, ale zwierzę zniknęło', 'author': 'Krzysztof Strauchmann', 'timestamp': '16 lutego 2018', 'source': 'Nowa Trybuna Opolska - Chcą ratować krowę, która uciekła spod noża. Ale zniknęła'}
			https://www.tvn24.pl/wroclaw,44/krowa-uciekla-przed-rzeznia-zyje-na-wyspach-nad-jeziorem,815873.html	{'tags': ['Krowa', 'Jeziora Nyskiego', 'limousine', 'Rasa', 'hodowlani', 'eksperci', 'Bukowa', 'uciekła', 'Nowej Trybunie Opolskiej'], 'title': 'Krowa na gigancie. Uciekła przed rzeźnią, teraz żyje nad jeziorem', 'timestamp': '17 lutego 2018', 'source': 'TVN24 Wrocław/Nowa Trybuna Opolska', 'author': 'ib/mś'}
			http://wsieci24.pl/uciekla-transportu-rzezni-zamieszkala-bezludnej-wyspie-krowa-opolszczyzny-pozostaje-nieuchwytna/	{'tags': ['krowa', 'RZEŹNI', 'BEZLUDNEJ', 'Opolszczyzny', 'gigancie', 'krasulę', 'Polski', 'Buków', 'żubrów'], 'title': 'Uciekła z transportu do RZEŹNI i zamieszkała na BEZLUDNEJ WYSPIE! Krowa z Opolszczyzny pozostaje NIEUCHWYTNA!', 'author': 'Redakcja', 'timestamp': '15/02/2018', 'source': 'onet.pl'}
			http://www.nto.pl/strefa-agro/zwierzeta/a/krowa-uciekla-z-transportu-do-rzezni-zyje-na-wyspach-jeziora-nyskiego,12933933/	{'tags': ['Jeziorze Nyskim', 'krowa', 'limousine', 'rzeźni', 'transportu', 'strażacy', 'motorowej', 'Buków', 'Otmuchów', 'Krasula'], 'author': 'KRZYSZTOF STRAUCHMANN', 'timestamp': '15.02.2018', 'title': 'Krowa uciekła z transportu do rzeźni. Żyje na wyspach Jeziora Nyskiego'}
5	5	Osunięcie Klifu	http://www.polsatnews.pl/wiadomosc/2018-02-15/osunal-sie-fragment-klifu-na-plazy-w-gdyni-strazacy-sprawdzaja-czy-nie-ma-przysypanych/	{'tags': ['Klifu Orłowskiego', 'Gdyni', 'strażaków', 'brzegu', 'Specjalistyczną Grupę Poszukiwawczo-Ratowniczą', 'Gdańska', 'Paweł Gil'], 'title': 'Osunął się fragment klifu na plaży w Gdyni. Psy nie podjęły tropu ludzkiego', 'author': 'mta/dk/zdr/', 'timestamp': '2018-02-15,', 'source':'PAP'}
			https://www.tvn24.pl/pomorze,42/gdynia-osunela-sie-czesc-klifu-nikt-nie-ucierpial,815326.html	{'tags': ['osuwiskowych', 'Klif', 'Gdyni', 'Kępy Redłowskiej', 'Orłowie', 'Redłowie', 'Paweł Gil', 'ziemi', 'poszukiwawczo', 'ratownicza', 'klifu', 'Osunięcie'], 'source': 'PAP', 'author': 'MAK/gp', 'title': 'W Gdyni osunęła się część klifu. Strażacy zakończyli poszukiwania', 'timestamp': '15 lutego 2018,'}
			http://www.rmf24.pl/fakty/news-w-gdyni-orlowie-osunal-sie-klif-pod-zwalami-ziemi-nie-bylo-l,nId,2522785	{'tags': ['plażę', 'Gdyni', 'Orłowie', 'klifu', 'strażacy', 'Psy', 'Paweł Gil', 'Specjalistyczną Grupę Poszukiwawczo-Ratowniczą', 'Klif', 'psy', 'straży', 'gdyńskiej', 'pożarnej'], 'title': 'W Gdyni Orłowie osunął się klif. Pod zwałami ziemi nie było ludzi', 'timestamp': '15 lutego', 'author': 'j.', 'source': 'RMF FM/PAP'}
			http://poznajpolske.onet.pl/pomorskie/w-gdyni-orlowie-osunal-sie-fragment-klifu/lkznxh	{'tags': ['plażę', 'Gdyni', 'Orłowie', 'klifu', 'Osunięcie', 'Strażacy', 'przysypani', 'oficer', 'Paweł Gil'], 'title': 'W Gdyni Orłowie osunął się fragment klifu', 'source': 'PAP', 'timestamp':'15 lut'}
5	5	k2 złamana ręka	http://www.pap.pl/aktualnosci/news,1281583,wyprawa-na-k2-rafal-fronia-ma-zlamane-przedramie.html	{'tags': ['Karakorum', 'K2', 'złamania', 'przedramienia', 'Rafał Fronia', 'Polskiego Himalaizmu Zimowego', 'Facebooku'], 'title': 'Wyprawa na K2: Rafał Fronia ma złamane przedramię', 'timestamp': '09.02.2018', 'author': 'mm/ cegl/', 'source': 'PAP'}
			https://www.tvn24.pl/wroclaw,44/rafal-fronia-po-powrocie-spod-k2,815642.html	{'tags': ['K2', 'Polski', 'przedramię', 'Rafał Fronia', 'wypadek', 'Radia Wrocław', 'Himalaista', 'zdobycie', 'szczytu'], 'title': 'Na K2 złamał przedramię, musiał wracać do Polski. "Czuję się jak dezerter"', 'timestamp': '16 lutego 2018', 'source': 'Radio Wrocław, tvn24.pl', 'author': 'Radio Wrocław, tvn24.pl'}
			http://www.sport.pl/inne/7,64998,23002973,kolejny-wypadek-na-k2-rafal-fronia-zlamal-reke-i-czeka-na.html	{'tags': ['Rafał Fronia', 'Narodowej Zimowej Wyprawy', 'K2', 'szpitala', 'przedramię', 'złamał', 'przetransportowany', 'Krzysztof Wielicki', 'kierownik', 'wyprawy', 'obozu'], 'title': 'Kolejny wypadek pod K2! Rafał Fronia złamał rękę i czeka na ewakuację', 'author': 'Damian Bąbol', 'timestamp': '09.02.2018'}
			http://natemat.pl/229613,kolejny-wypadek-pod-k2-rafal-fronia-ma-zlamane-przedramie	{'tags': ['Rafał Fronia', 'helikopterem', 'ewakuację', 'K2', 'wypadek', 'przedramię', 'złamane', 'Krzysztof Wielicki', 'kierownik', 'polskiej'], 'title': 'Kolejny wypadek pod K2. Rafał Fronia ma złamane przedramię, czeka na ewakuację helikopterem', 'author': 'Piotr Rodzik', 'timestamp': '09 lutego 2018'}
			http://www.polsatnews.pl/wiadomosc/2018-02-09/wypadek-na-k2-himalaista-rafal-fronia-ma-zlamana-reke-uderzyl-go-spadajacy-glaz/	{'tags': ['Rafała Fronię', 'Krzysztof Wielicki', 'K2', 'Narodowej Zimowej Wyprawy', 'Pakistan', 'Skardu', 'ewakuację', 'helikopterem', 'bazy'], 'title': 'Znów wypadek na K2. Spadający kamień złamał rękę Rafałowi Froni. Dla himalaisty to koniec wyprawy', 'author': 'hlk/', 'timestamp': '2018-02-09', 'source': 'polsatnews.pl, PAP'}
			https://sport.tvn24.pl/sporty-zimowe,130/rafala-fronia-ma-zlamane-przedramie-to-dla-niego-koniec-wyprawy-na-k2,813638.html	{'tags': ['Rafała Fronię', 'K2', 'himalaistów', 'zimą', 'polskich', 'helikopter', 'środków', 'przeciwbólowych', 'ewakuację', 'odurzających', 'Janusz Majer', 'Adama Bieleckiego'], 'title': 'Znowu spadający kamień na K2. Złamanie, szpital i powrót do Polski', 'timestamp': '09 lutego 2018', 'author': 'rk, TG', 'source': 'polskihimalaizmzimowy.com, sport.tvn24.pl'}
			http://sport.dziennik.pl/sporty-zimowe/artykuly/568427,wyprawa-na-k2-kolejny-wypadek-kamien-uderzyl-w-rafala-fronie-i-zlamal-mu-przedramie.html	{'tags': ['Adam Bielecki', 'obozu', 'C1', 'Rafała Fronię', 'Polskiego Himalaizmu Zimowego', 'Facebooku', 'Karakorum', 'K2', 'kamień', 'szczyt'], 'source': 'PAP', 'timestamp': '09.02.2018', 'title': 'Wyprawa na K2: Kolejny wypadek. Kamień uderzył w Rafała Fronię i złamał mu przedramię'}
3	1	łoś lusterko	https://tvnmeteo.tvn24.pl/informacje-pogoda/ciekawostki,49/sprawdzala-swoj-wyglad-przed-spotkaniem-losza-zuza-zerka-w-samochodowe-lusterko,252923,1,0.html	{'tags': ['łosza', 'Sławomir Wróbel', 'leśnik', 'walentynkową', 'randką', 'podleśniczy', 'leśnictwa', 'Orłów', 'województwo lubelskie', 'Krystynę Artymiuk', 'łosia', 'klępa'], 'title': '"Sprawdzała swój wygląd przed spotkaniem".', 'timestamp': '2018-02-16', 'source': 'TVN Meteo', 'author': 'ao//rzw'}
			http://www.dziennikwschodni.pl/chelm/zuza-elegantka-prosto-z-lasu-przyszla-przejrzec-sie-w-lusterku,n,1000213634.html	{'tags': ['Sławomir Wróbel', 'Poleskim Parku Narodowym', 'łoszę', 'Marek Tokarzewski', 'Zawadówki'], 'title': 'Zuza - elegantka prosto z lasu. Przyszła przejrzeć się w lusterku', 'timestamp': '15-02-2018', 'author': 'bar'}
5	5	strzały do autobusu	http://www.dziennikbaltycki.pl/wiadomosci/wejherowo/a/14latek-ostrzelal-autobus-z-wiatrowki-w-rumi-podejrzewa-go-o-to-policja-zostal-zatrzymany-zajmie-sie-nim-sad-rodzinny,12940040/	{'tags': ['ostrzelał', 'autobus', 'wiatrówki', 'Rumi', 'Podejrzewa', 'policja', 'zatrzymany', 'sąd rodzinny', 'Wejherowa', '14-latka'], 'title': '14-latek ostrzelał autobus z wiatrówki w Rumi? Podejrzewa go o to policja. Został zatrzymany. Zajmie się nim sąd rodzinny', 'author': 'JK', 'timestamp': '16 lutego 2018'}
			https://www.tvn24.pl/pomorze,42/rumia-nastolatek-strzelal-do-autobusu,815905.html	{'tags': ['strzelał', 'wiatrówki', 'autobusu', 'podejrzanego', '14-latek', 'Policja', 'Rumi', 'Gdyni', 'Pomorska', 'Kujawska'], 'title': 'Ktoś strzelał z wiatrówki do autobusu. Policja zatrzymała podejrzanego. To 14-latek', 'timestamp': '17 lutego 2018', 'author': 'eŁKa/mś', 'source': 'TVN24 Pomorze'}
			https://radiogdansk.pl/wiadomosci/item/72534-ostrzelal-autobus-w-rumi-14-latek-zatrzymany-z-kolegami-jest-zamieszany-w-jeszcze-jedno-powazne-zdarzenie/72534-ostrzelal-autobus-w-rumi-14-latek-zatrzymany-z-kolegami-jest-zamieszany-w-jeszcze-jedno-powazne-zdarzenie	{'tags': ['Rumi', '14-latek', 'zatrzymany', 'Ostrzelał', 'autobus', 'Gimnazjalista', 'ostrzelanie', 'wiatrówki', 'miejskiego', 'autobusu', 'przesłuchany'], 'title': 'Ostrzelał autobus w Rumi, 14-latek zatrzymany. Z kolegami jest zamieszany w jeszcze jedno poważne zdarzenie', 'timestamp': '16 lutego 2018', 'author': 'Grzegorz Armatowski/mk'}
			https://www.fokus.tv/programy/nastolatek-strzelal-do-autobusu-z-wiatrowki-jest-juz-w-rekach-policji/127-41619	{'tags': ['Policjanci', 'Wejherowa', 'autobusu', 'wiatrówki', 'nastolatka', 'strzelał', 'Rumi'], 'title': 'Nastolatek strzelał do autobusu z wiatrówki – jest już w rękach policji'}
			http://wejherowo.naszemiasto.pl/artykul/nastolatek-ostrzelal-autobus-z-wiatrowki-w-rumi-wpadl-w,4412230,art,t,id,tm.html	{'tags': ['kolegami', 'policji', 'ostrzelał', 'autobus', 'wiatrówki', 'Rumi', 'Nastolatek', '14-latka'], 'title': 'Nastolatek ostrzelał autobus z wiatrówki w Rumi. Wpadł w ręce policji wraz z kolegami, którzy wybili szyby w szkole', 'author': 'Joanna Kielas', 'timestamp': '2018-02-16'}
3	1	kożuchowska brak spotkania z księciem	https://www.pudelek.pl/artykul/112893/kozuchowska_jednak_nie_spotka_sie_z_kate_i_williamem_nie_dostalam_zaproszenia/	{'tags': ['księcia Williama', 'księżnej Kate', 'Polsce', 'Gwiazdy', 'celebryci', 'Małgorzata Kożuchowska'], 'title': 'Kożuchowska jednak nie spotka się z Kate i Williamem? "Nie dostałam zaproszenia"', 'author': 'Teodor', 'timestamp': '28.06.2017'}
			http://plejada.pl/newsy/malgorzata-kozuchowska-jednak-nie-spotka-sie-z-ksiezna-kate/tb0jbz	{'tags': ['KSIĘCIEM WILLIAMEM', 'KSIĘŻNĄ KATE', 'MAŁGORZATA KOŻUCHOWSKA', 'Małgorzata Kożuchowska', 'księżną Kate', 'księciem Williamem', 'Polsce', 'Aktorka', 'polskich', 'aktorek', 'Bartłomiejem Wróblewskim'], 'title': 'MAŁGORZATA KOŻUCHOWSKA JEDNAK NIE SPOTKA SIĘ Z KSIĘŻNĄ KATE I KSIĘCIEM WILLIAMEM? "NIE DOSTAŁAM ZAPROSZENIA"', 'timestamp': '20 maja 17', 'author': 'Julia Tryzno'}
